player_id,assists,bonus,bps,clean_sheets,creativity,ea_index,element_code,end_cost,goals_conceded,goals_scored,ict_index,id,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season,season_name,start_cost,threat,total_points,yellow_cards
401,4,9,547,7,567.6,0,40868,46,61,2,144.6,7027,666.8,2905,0,0,0,0,0,11,2016/17,45,211.0,87,14
402,0,1,321,7,0.0,205,52153,45,28,0,0.0,6341,0.0,2073,0,0,0,0,0,10,2015/16,45,0.0,57,7
402,2,8,413,6,96.7,0,52153,42,36,1,90.9,7029,531.2,2280,0,0,0,2,0,11,2016/17,45,280.0,71,6
403,0,1,143,1,49.1,0,85624,48,15,2,41.7,7030,200.4,771,0,0,0,0,0,11,2016/17,50,166.0,35,1
404,8,14,617,8,0.0,388,52940,53,60,1,0.0,5619,0.0,3251,0,0,0,1,0,9,2014/15,50,0.0,118,7
404,4,6,527,4,0.0,404,52940,48,61,2,0.0,6259,0.0,2751,0,0,0,1,0,10,2015/16,50,0.0,79,5
404,1,0,261,2,222.3,0,52940,45,33,2,78.8,7073,309.4,1614,0,0,0,0,0,11,2016/17,50,254.0,50,2
405,1,0,0,0,0.0,0,20145,34,32,0,0.0,410,0.0,1558,0,0,0,0,0,1,2006/07,35,0.0,33,2
405,0,2,0,4,0.0,285,20145,39,55,1,0.0,4226,0.0,2610,0,0,0,0,0,7,2012/13,40,0.0,56,5
405,1,4,105,9,0.0,233,20145,39,31,1,0.0,4948,0.0,2113,0,0,0,0,0,8,2013/14,40,0.0,79,6
405,0,0,109,3,0.0,76,20145,42,13,0,0.0,5484,0.0,843,0,0,0,0,0,9,2014/15,45,0.0,25,3
405,0,0,44,0,0.0,17,20145,37,7,0,0.0,6203,0.0,255,0,0,0,0,0,10,2015/16,40,0.0,3,0
405,0,3,121,1,12.7,0,20145,40,13,0,20.1,7075,162.6,562,0,0,0,0,0,11,2016/17,40,26.0,15,0
406,0,0,13,0,0.8,0,231172,39,5,0,1.2,7089,11.4,113,0,0,0,0,0,11,2016/17,40,0.0,1,0
408,2,4,0,2,0.0,0,43250,42,26,4,0.0,3263,0.0,1637,0,0,0,0,0,5,2010/11,45,0.0,72,1
408,1,0,0,1,0.0,73,43250,50,4,0,0.0,3676,0.0,451,0,0,0,0,0,6,2011/12,55,0.0,17,0
408,3,4,0,9,0.0,255,43250,56,14,2,0.0,4364,0.0,1445,0,0,0,0,0,7,2012/13,60,0.0,70,1
408,0,3,93,5,0.0,257,43250,56,19,1,0.0,5076,0.0,1578,0,0,0,0,0,8,2013/14,60,0.0,48,3
408,0,3,465,8,0.0,344,43250,53,45,3,0.0,5796,0.0,2597,0,0,0,0,0,9,2014/15,55,0.0,81,7
408,5,11,357,4,0.0,241,43250,51,27,2,0.0,6456,0.0,1613,0,0,0,0,0,10,2015/16,55,0.0,77,1
408,3,0,294,3,438.1,0,43250,51,40,0,78.7,7164,255.2,1848,0,0,0,0,0,11,2016/17,55,93.0,55,4
409,0,0,37,3,0.0,122,38439,58,11,1,0.0,5199,0.0,685,0,0,0,0,0,8,2013/14,60,0.0,25,1
409,0,0,142,3,0.0,118,38439,48,15,0,0.0,5846,0.0,897,0,0,0,0,0,9,2014/15,50,0.0,23,2
409,1,2,395,10,0.0,347,38439,48,35,0,0.0,6534,0.0,2814,0,0,0,0,0,10,2015/16,50,0.0,72,7
409,2,14,544,7,696.8,0,38439,45,60,7,178.7,7285,577.6,3204,0,0,0,0,0,11,2016/17,45,513.0,131,5
410,1,1,0,0,0.0,0,21123,49,26,1,0.0,1931,0.0,2002,0,0,0,0,0,3,2008/09,55,0.0,55,4
410,1,3,0,0,0.0,0,21123,48,39,1,0.0,2553,0.0,2049,0,0,0,0,0,4,2009/10,50,0.0,65,0
410,0,0,0,0,0.0,0,21123,46,11,2,0.0,3219,0.0,513,0,0,0,0,0,5,2010/11,50,0.0,21,1
410,1,2,202,5,0.0,127,21123,42,15,0,0.0,6602,0.0,1278,0,0,0,1,0,10,2015/16,45,0.0,37,3
410,0,0,258,5,101.9,0,21123,45,39,0,33.6,7289,208.2,2030,0,0,0,0,0,11,2016/17,45,24.0,48,7
411,2,0,52,0,0.0,55,88935,55,4,0,0.0,6611,0.0,231,0,0,0,0,0,10,2015/16,60,0.0,13,2
411,0,0,0,0,0.0,0,88935,50,0,0,0.0,7290,0.0,0,0,0,0,0,0,11,2016/17,50,0.0,0,0
412,0,0,26,1,0.0,74,44604,44,9,0,0.0,6661,0.0,506,0,0,0,1,0,10,2015/16,50,0.0,12,2
412,3,5,263,4,494.3,0,44604,50,51,0,113.9,7291,282.4,2091,0,0,0,0,0,11,2016/17,50,368.0,65,4
413,1,0,87,1,96.7,0,173514,57,9,1,46.8,7293,146.2,519,0,0,0,0,0,11,2016/17,60,225.0,28,2
414,0,0,226,4,178.2,0,121599,46,32,1,61.1,7314,179.4,1352,0,0,0,0,0,11,2016/17,50,254.0,38,4
415,3,2,186,3,239.3,0,61566,58,17,2,54.7,7335,168.0,1036,0,0,0,1,0,11,2016/17,60,141.0,43,2
417,9,23,660,11,0.0,629,41725,53,47,13,0.0,6760,0.0,3293,1,1,0,0,0,10,2015/16,55,0.0,166,6
417,4,18,441,6,555.9,0,41725,66,52,10,206.8,7454,617.4,2944,1,0,0,0,0,11,2016/17,70,900.0,130,7
418,0,0,0,0,0.0,0,20046,50,6,2,0.0,2249,0.0,447,0,0,0,0,0,4,2009/10,50,0.0,21,1
418,0,3,157,2,179.6,0,20046,51,23,4,87.1,7480,197.6,959,0,0,0,0,0,11,2016/17,55,494.0,43,5
419,1,2,0,0,0.0,0,49696,51,16,4,0.0,739,0.0,612,0,0,0,0,0,2,2007/08,55,0.0,39,1
419,1,3,86,1,0.0,135,49696,61,7,2,0.0,6057,0.0,487,0,0,0,0,0,9,2014/15,65,0.0,27,2
419,0,8,168,3,0.0,175,49696,53,8,3,0.0,6772,0.0,788,0,0,0,0,0,10,2015/16,55,0.0,41,1
419,1,0,27,0,52.8,0,49696,52,3,0,14.3,7494,18.8,204,0,0,0,0,0,11,2016/17,55,71.0,8,0
420,0,3,0,0,0.0,0,12086,40,51,0,0.0,1529,0.0,2520,0,0,0,0,85,3,2008/09,40,0.0,73,1
420,0,8,0,0,0.0,0,12086,41,58,0,0.0,2256,0.0,2430,1,0,1,0,123,4,2009/10,40,0.0,94,2
420,0,0,0,0,0.0,0,12086,38,13,0,0.0,3169,0.0,540,0,0,0,0,19,5,2010/11,40,0.0,12,0
420,0,0,0,0,0.0,0,12086,45,0,0,0.0,3349,0.0,0,0,0,0,0,0,6,2011/12,45,0.0,0,0
420,0,2,0,1,0.0,77,12086,44,11,0,0.0,4028,0.0,720,0,0,0,0,27,7,2012/13,45,0.0,25,0
420,0,3,58,3,0.0,124,12086,43,21,0,0.0,4738,0.0,1260,0,0,0,0,42,8,2013/14,45,0.0,43,0
420,0,6,215,4,0.0,111,12086,41,17,0,0.0,5419,0.0,935,0,0,1,0,57,9,2014/15,40,0.0,56,1
420,0,9,410,7,0.0,218,12086,42,31,0,0.0,6134,0.0,2070,0,0,0,0,66,10,2015/16,45,0.0,83,2
420,0,0,0,0,0.0,0,12086,41,0,0,0.0,6856,0.0,0,0,0,0,0,0,11,2016/17,45,0.0,0,0
421,0,11,0,0,0.0,0,9089,50,44,0,0.0,242,0.0,2565,0,0,0,0,114,1,2006/07,50,0.0,109,0
421,0,0,0,0,0.0,0,9089,40,0,0,0.0,1008,0.0,90,0,0,0,0,5,2,2007/08,50,0.0,7,0
421,0,0,0,0,0.0,0,9089,48,1,0,0.0,1626,0.0,180,0,0,0,0,5,3,2008/09,50,0.0,9,0
421,0,2,0,0,0.0,0,9089,45,8,0,0.0,2361,0.0,810,0,0,0,0,21,4,2009/10,50,0.0,37,0
421,1,9,0,9,0.0,0,9089,53,55,0,0.0,2701,0.0,3369,0,0,1,0,178,5,2010/11,45,0.0,153,3
421,0,8,0,10,0.0,413,9089,48,49,0,0.0,3358,0.0,3330,0,0,2,0,109,6,2011/12,50,0.0,140,0
421,0,5,0,7,0.0,328,9089,51,46,0,0.0,4029,0.0,2700,0,0,1,0,100,7,2012/13,50,0.0,105,0
421,0,13,112,4,0.0,202,9089,47,38,0,0.0,4739,0.0,2148,0,0,2,0,72,8,2013/14,50,0.0,92,1
421,0,3,433,11,0.0,256,9089,45,34,0,0.0,5420,0.0,2485,0,0,0,0,74,9,2014/15,45,0.0,98,2
421,0,5,262,4,0.0,129,9089,49,17,0,0.0,6135,0.0,1350,0,0,0,0,45,10,2015/16,50,0.0,56,1
421,0,4,629,6,20.3,0,9089,47,51,0,79.5,6857,767.0,3420,0,0,0,0,115,11,2016/17,45,5.0,113,2
422,1,9,519,9,0.0,275,67527,44,34,0,0.0,6338,0.0,2469,0,0,0,0,0,10,2015/16,45,0.0,89,8
422,2,6,419,5,214.3,0,67527,44,39,0,78.3,7028,461.0,2638,0,0,0,0,0,11,2016/17,45,109.0,74,8
423,0,4,0,0,0.0,0,37642,44,15,0,0.0,1167,0.0,1336,0,0,0,0,0,2,2007/08,45,0.0,50,0
423,0,4,0,0,0.0,0,37642,42,8,0,0.0,1634,0.0,1422,0,0,0,0,0,3,2008/09,45,0.0,73,2
423,0,0,0,0,0.0,0,37642,48,12,0,0.0,2367,0.0,1585,0,0,0,0,0,4,2009/10,55,0.0,68,2
423,0,0,0,4,0.0,0,37642,46,16,0,0.0,3009,0.0,1004,0,0,0,1,0,5,2010/11,55,0.0,29,2
423,3,11,0,15,0.0,482,37642,53,23,1,0.0,3456,0.0,2423,1,0,0,1,0,6,2011/12,45,0.0,123,6
423,2,11,0,8,0.0,421,37642,53,23,3,0.0,4128,0.0,1902,1,0,0,0,0,7,2012/13,60,0.0,99,2
423,0,7,100,4,0.0,177,37642,47,20,0,0.0,4849,0.0,1375,0,0,0,0,0,8,2013/14,55,0.0,47,0
423,0,5,270,6,0.0,172,37642,50,7,0,0.0,5539,0.0,1090,0,0,0,0,0,9,2014/15,55,0.0,53,1
423,1,11,575,8,0.0,343,37642,45,34,1,0.0,6247,0.0,2590,0,0,0,0,0,10,2015/16,50,0.0,96,4
423,1,7,478,4,117.5,0,37642,44,39,2,100.6,7031,626.6,2637,0,0,0,0,0,11,2016/17,45,259.0,79,8
424,0,0,0,1,0.0,49,60232,43,11,0,0.0,3542,0.0,542,0,0,0,0,0,6,2011/12,45,0.0,14,0
424,0,0,0,0,0.0,14,60232,38,1,0,0.0,4210,0.0,90,0,0,0,0,0,7,2012/13,40,0.0,2,0
424,2,1,41,1,0.0,83,60232,39,17,0,0.0,4912,0.0,950,0,0,0,0,0,8,2013/14,40,0.0,28,1
424,0,3,490,12,0.0,330,60232,45,38,2,0.0,5605,0.0,2590,0,0,0,0,0,9,2014/15,45,0.0,99,6
424,0,5,600,10,0.0,433,60232,50,48,4,0.0,6318,0.0,3384,1,0,0,0,0,10,2015/16,50,0.0,124,3
424,0,6,500,6,317.1,0,60232,49,50,4,147.9,7033,742.4,3276,0,0,0,0,0,11,2016/17,50,418.0,102,10
425,1,10,0,9,0.0,420,19272,44,40,2,0.0,3521,0.0,2880,1,0,0,0,0,6,2011/12,40,0.0,110,0
425,3,8,0,8,0.0,389,19272,52,55,3,0.0,4209,0.0,3240,2,0,0,0,0,7,2012/13,50,0.0,113,3
425,1,5,137,6,0.0,311,19272,51,49,2,0.0,4911,0.0,2858,1,0,0,0,0,8,2013/14,55,0.0,86,4
425,0,5,385,12,0.0,214,19272,47,31,1,0.0,5604,0.0,2071,0,0,0,1,0,9,2014/15,50,0.0,89,2
425,0,5,520,10,0.0,339,19272,49,41,1,0.0,6322,0.0,3060,1,0,0,1,0,10,2015/16,50,0.0,97,4
425,1,14,576,7,74.3,0,19272,50,45,6,135.4,7036,913.8,3140,1,0,0,0,0,11,2016/17,45,367.0,131,5
426,0,0,0,0,0.0,0,49944,45,0,0,0.0,2524,0.0,1,0,0,0,0,0,4,2009/10,45,0.0,1,0
426,0,0,0,0,0.0,0,49944,45,0,0,0.0,3150,0.0,0,0,0,0,0,0,5,2010/11,45,0.0,0,0
426,1,0,0,3,0.0,114,49944,48,12,0,0.0,3799,0.0,854,0,0,0,0,0,6,2011/12,50,0.0,37,1
426,0,0,0,0,0.0,25,49944,41,10,0,0.0,4464,0.0,421,0,0,0,0,0,7,2012/13,45,0.0,12,3
426,4,6,154,10,0.0,401,49944,45,46,3,0.0,5151,0.0,3053,0,0,0,0,0,8,2013/14,45,0.0,107,6
426,1,0,408,9,0.0,305,49944,51,46,1,0.0,5754,0.0,3029,0,0,0,0,0,9,2014/15,55,0.0,75,10
426,1,2,458,4,323.5,0,49944,47,62,1,116.5,7174,556.4,2970,0,0,0,1,0,11,2016/17,50,283.0,77,5
427,3,1,78,4,0.0,218,54908,68,24,1,0.0,5187,0.0,1452,0,0,0,0,0,8,2013/14,75,0.0,58,1
427,6,20,574,7,0.0,564,54908,62,40,11,0.0,5845,0.0,2407,0,0,0,0,0,9,2014/15,60,0.0,160,3
427,2,3,214,4,0.0,173,54908,66,11,3,0.0,6533,0.0,947,0,0,0,0,0,10,2015/16,70,0.0,65,1
427,6,8,359,6,538.8,0,54908,58,32,5,148.7,7273,412.0,2135,0,0,0,0,0,11,2016/17,65,543.0,110,2
428,2,7,0,0,0.0,0,18008,48,25,2,0.0,286,0.0,1523,0,0,0,0,0,1,2006/07,50,0.0,70,0
428,0,0,0,0,0.0,0,18008,50,0,0,0.0,1058,0.0,0,0,0,0,0,0,2,2007/08,50,0.0,0,0
428,4,2,0,0,0.0,0,18008,49,54,3,0.0,1894,0.0,2352,0,0,0,0,0,3,2008/09,50,0.0,86,5
428,3,6,0,2,0.0,0,18008,44,49,4,0.0,3187,0.0,2268,0,0,0,1,0,5,2010/11,45,0.0,89,2
428,6,4,0,3,0.0,260,18008,49,36,5,0.0,3758,0.0,2142,0,0,0,0,0,6,2011/12,55,0.0,101,1
428,8,12,0,8,0.0,421,18008,57,48,5,0.0,4475,0.0,2837,0,0,0,0,0,7,2012/13,60,0.0,133,4
428,5,6,120,4,0.0,277,18008,54,39,1,0.0,5164,0.0,2212,0,0,0,0,0,8,2013/14,60,0.0,83,1
428,1,9,451,14,0.0,386,18008,55,35,2,0.0,5892,0.0,2553,0,0,0,0,0,9,2014/15,55,0.0,95,3
428,3,4,305,4,0.0,266,18008,44,19,3,0.0,6582,0.0,1338,0,1,0,0,0,10,2015/16,50,0.0,60,3
428,2,4,328,4,348.9,0,18008,43,22,5,93.7,7296,351.0,1741,0,0,0,0,0,11,2016/17,50,237.0,84,3
429,0,0,0,7,0.0,263,55829,49,41,0,0.0,4501,0.0,2474,0,0,0,0,0,7,2012/13,50,0.0,58,6
429,0,4,91,3,0.0,189,55829,43,34,1,0.0,5167,0.0,1840,0,0,0,0,0,8,2013/14,45,0.0,52,7
429,0,0,166,9,0.0,149,55829,44,18,0,0.0,5895,0.0,1392,0,0,0,1,0,9,2014/15,45,0.0,35,5
429,1,0,399,10,0.0,286,55829,44,36,0,0.0,6584,0.0,2846,0,0,0,0,0,10,2015/16,45,0.0,69,9
429,0,0,366,4,108.5,0,55829,43,36,0,49.0,7297,346.0,2418,0,0,0,0,0,11,2016/17,45,33.0,54,9
430,3,18,0,8,0.0,322,63370,48,24,5,0.0,3813,0.0,1845,0,0,0,0,0,6,2011/12,45,0.0,101,2
430,4,10,0,10,0.0,279,63370,56,31,2,0.0,4442,0.0,2343,0,0,0,0,0,7,2012/13,65,0.0,97,4
430,0,0,0,0,0.0,0,63370,55,0,0,0.0,5129,0.0,0,0,0,0,0,0,8,2013/14,55,0.0,0,0
430,3,3,346,5,0.0,336,63370,47,40,2,0.0,6586,0.0,2413,0,0,0,1,0,10,2015/16,50,0.0,76,7
430,3,1,236,2,331.3,0,63370,48,24,1,98.2,7299,288.6,1477,0,0,0,0,0,11,2016/17,50,360.0,52,9
431,1,0,47,0,0.0,28,173809,45,5,0,0.0,6816,0.0,271,0,0,0,0,0,10,2015/16,45,0.0,11,0
431,1,0,38,0,29.9,0,173809,41,3,0,7.6,7300,27.4,118,0,0,0,0,0,11,2016/17,45,20.0,12,0
432,3,0,0,3,0.0,0,50229,45,22,1,0.0,2790,0.0,1050,0,0,0,0,0,5,2010/11,45,0.0,51,0
432,8,7,256,2,0.0,252,50229,46,47,3,0.0,5826,0.0,1821,0,0,0,0,0,9,2014/15,50,0.0,89,1
432,9,12,357,6,508.9,0,50229,53,28,4,142.3,7301,463.2,2181,0,0,0,0,0,11,2016/17,55,458.0,115,2
433,0,0,2,0,0.0,0,195864,45,0,0,0.0,6686,0.0,5,0,0,0,0,0,10,2015/16,45,0.0,1,0
433,0,0,50,1,49.0,0,195864,43,1,0,6.7,7323,16.4,275,0,0,0,0,0,11,2016/17,45,3.0,9,2
434,3,9,0,0,0.0,0,19151,50,54,9,0.0,1889,0.0,2371,0,1,0,0,0,3,2008/09,50,0.0,121,3
434,11,18,0,2,0.0,0,19151,54,61,4,0.0,3189,0.0,3012,0,1,0,0,0,5,2010/11,55,0.0,130,9
434,8,15,0,8,0.0,323,19151,56,31,2,0.0,3760,0.0,2307,0,1,0,0,0,6,2011/12,60,0.0,104,5
434,6,11,0,4,0.0,252,19151,53,38,2,0.0,4477,0.0,2184,0,0,0,0,0,7,2012/13,60,0.0,92,4
434,4,5,103,3,0.0,269,19151,48,43,3,0.0,5166,0.0,2243,0,0,0,0,0,8,2013/14,55,0.0,81,7
434,10,13,523,14,0.0,389,19151,52,40,2,0.0,5894,0.0,2892,0,0,0,0,0,9,2014/15,55,0.0,128,5
434,4,1,262,6,0.0,230,19151,51,25,0,0.0,6583,0.0,1800,0,0,0,0,0,10,2015/16,55,0.0,53,7
434,4,11,462,4,674.5,0,19151,48,37,3,153.1,7038,509.4,2477,0,0,0,0,0,11,2016/17,50,340.0,99,5
435,3,11,311,9,0.0,354,57134,59,32,9,0.0,6782,0.0,2558,0,0,0,1,0,10,2015/16,70,0.0,115,1
435,3,10,287,6,430.3,0,57134,63,44,8,227.8,7460,435.4,2892,0,0,0,0,0,11,2016/17,65,1430.0,118,2
436,2,1,0,0,0.0,183,49440,42,33,7,0.0,4406,0.0,1280,0,0,0,0,0,7,2012/13,45,0.0,80,0
436,2,3,144,1,130.7,0,49440,50,13,3,53.8,7485,166.2,701,0,0,0,0,0,11,2016/17,50,255.0,52,3
437,0,0,0,0,0.0,0,44683,42,0,0,0.0,2150,0.0,0,0,0,0,0,0,4,2009/10,45,0.0,0,0
437,8,7,0,5,0.0,249,44683,52,39,6,0.0,4631,0.0,2180,0,0,0,0,0,7,2012/13,55,0.0,108,4
437,3,24,162,10,0.0,545,44683,61,39,15,0.0,5308,0.0,2565,0,0,0,0,0,8,2013/14,60,0.0,152,2
437,0,0,0,0,0.0,0,44683,73,0,0,0.0,6028,0.0,0,0,0,0,0,0,9,2014/15,75,0.0,0,0
437,0,0,32,1,0.0,56,44683,64,6,0,0.0,6741,0.0,351,0,0,0,0,0,10,2015/16,70,0.0,14,1
437,2,8,170,3,132.8,0,44683,59,15,5,89.4,7243,255.2,893,0,0,0,0,0,11,2016/17,65,507.0,73,0
438,0,6,97,6,0.0,211,60706,44,27,0,0.0,4743,0.0,1800,0,0,0,0,87,8,2013/14,45,0.0,83,2
438,0,6,587,9,0.0,386,60706,52,47,0,0.0,5422,0.0,3390,0,0,3,1,129,9,2014/15,50,0.0,142,3
438,0,9,609,9,0.0,356,60706,51,39,0,0.0,6136,0.0,2880,0,0,2,1,101,10,2015/16,50,0.0,125,1
438,0,6,311,6,10.0,0,60706,46,25,0,37.7,6858,367.8,1440,0,0,0,0,53,11,2016/17,50,0.0,64,1
439,0,1,0,0,0.0,0,32259,35,2,0,0.0,96,0.0,90,0,0,0,0,4,1,2006/07,35,0.0,3,0
439,0,2,96,2,0.0,56,32259,44,12,0,0.0,6137,0.0,540,0,0,0,0,12,10,2015/16,45,0.0,18,0
439,0,5,370,4,0.0,0,32259,44,39,0,48.7,6859,484.8,1980,0,0,1,0,64,11,2016/17,45,0.0,69,1
440,2,4,0,3,0.0,262,38580,40,44,2,0.0,4168,0.0,2316,0,0,0,0,0,7,2012/13,40,0.0,68,5
440,0,21,223,15,0.0,449,38580,54,41,3,0.0,4872,0.0,3182,0,0,0,0,0,8,2013/14,45,0.0,149,7
440,1,16,757,15,0.0,409,38580,58,32,0,0.0,5559,0.0,3330,0,0,0,0,0,9,2014/15,55,0.0,139,5
440,2,13,721,11,0.0,487,38580,55,38,2,0.0,6268,0.0,3165,0,0,0,1,0,10,2015/16,55,0.0,127,4
440,0,10,592,11,128.0,0,38580,53,46,0,100.2,6985,654.4,2934,0,0,0,0,0,11,2016/17,55,221.0,98,4
441,0,0,0,0,0.0,0,8380,42,19,0,0.0,427,0.0,1360,0,0,0,0,0,1,2006/07,45,0.0,44,4
441,0,0,0,0,0.0,0,8380,43,2,0,0.0,1239,0.0,199,0,0,0,0,0,2,2007/08,45,0.0,8,0
441,0,3,0,0,0.0,0,8380,45,19,0,0.0,1912,0.0,1415,0,0,0,0,0,3,2008/09,45,0.0,47,3
441,0,14,0,0,0.0,0,8380,49,31,1,0.0,2009,0.0,2639,1,0,0,0,0,4,2009/10,45,0.0,114,3
441,0,14,0,7,0.0,0,8380,58,45,3,0.0,2676,0.0,2854,0,0,0,0,0,5,2010/11,60,0.0,104,5
441,0,12,0,7,0.0,363,8380,53,41,1,0.0,3392,0.0,2780,0,0,0,0,0,6,2011/12,55,0.0,87,7
441,2,13,0,9,0.0,332,8380,46,35,0,0.0,4071,0.0,2492,1,0,0,0,0,7,2012/13,50,0.0,90,9
441,0,8,108,9,0.0,231,8380,40,25,1,0.0,4915,0.0,1898,0,0,0,0,0,8,2013/14,45,0.0,80,6
441,0,3,314,5,0.0,229,8380,44,23,0,0.0,5611,0.0,1881,1,0,0,1,0,9,2014/15,45,0.0,54,5
441,0,3,304,6,0.0,217,8380,43,14,0,0.0,6323,0.0,1440,0,0,0,1,0,10,2015/16,45,0.0,52,3
441,0,7,364,6,45.4,0,8380,42,29,2,71.6,7039,501.0,1655,0,0,0,0,0,11,2016/17,45,169.0,69,3
442,0,0,0,0,0.0,0,48717,40,12,0,0.0,3206,0.0,407,1,0,0,0,0,5,2010/11,45,0.0,5,0
442,1,8,0,10,0.0,365,48717,48,51,1,0.0,4213,0.0,3143,0,0,0,0,0,7,2012/13,45,0.0,103,8
442,0,5,93,7,0.0,166,48717,47,22,1,0.0,4917,0.0,1678,0,0,0,0,0,8,2013/14,50,0.0,71,2
442,0,9,397,3,0.0,287,48717,48,39,1,0.0,5613,0.0,2502,0,0,0,0,0,9,2014/15,50,0.0,61,10
442,2,7,468,6,0.0,294,48717,48,38,1,0.0,6325,0.0,2135,1,0,0,0,0,10,2015/16,50,0.0,68,5
442,3,16,622,9,104.4,0,48717,49,48,2,104.0,7040,793.6,2587,0,0,0,1,0,11,2016/17,50,141.0,102,8
443,4,13,593,9,0.0,510,55459,56,47,2,0.0,5618,0.0,3420,0,0,0,0,0,9,2014/15,55,0.0,129,5
443,4,12,655,11,0.0,514,55459,58,50,2,0.0,6327,0.0,3314,0,0,0,0,0,10,2015/16,55,0.0,133,1
443,2,1,334,5,284.7,0,55459,51,35,0,71.2,7041,307.6,2115,0,0,0,1,0,11,2016/17,55,121.0,60,2
444,0,5,458,9,0.0,284,40669,49,32,0,0.0,6336,0.0,2326,0,0,0,0,0,10,2015/16,50,0.0,76,5
444,0,2,322,4,82.4,0,40669,47,31,0,51.6,7043,384.4,1755,0,0,0,0,0,11,2016/17,50,51.0,45,2
445,0,0,44,1,0.0,39,113564,47,3,0,0.0,6378,0.0,288,0,0,0,0,0,10,2015/16,50,0.0,7,3
445,1,2,198,3,118.2,0,113564,42,27,0,39.4,7044,202.2,1249,0,0,0,1,0,11,2016/17,45,72.0,29,5
446,1,7,253,3,126.7,0,105717,47,24,0,36.4,7061,219.8,972,0,0,0,0,0,11,2016/17,50,18.0,34,1
447,2,3,0,0,0.0,0,20658,55,36,1,0.0,1593,0.0,2371,0,0,0,1,0,3,2008/09,55,0.0,75,3
447,1,1,0,0,0.0,0,20658,49,24,0,0.0,2332,0.0,2101,0,0,0,1,0,4,2009/10,55,0.0,64,8
447,2,5,0,12,0.0,0,20658,61,13,2,0.0,2975,0.0,1947,0,0,0,1,0,5,2010/11,60,0.0,102,8
447,1,5,0,10,0.0,271,20658,57,10,1,0.0,3444,0.0,1549,0,0,0,0,0,6,2011/12,60,0.0,85,5
447,2,14,0,12,0.0,436,20658,64,32,2,0.0,4115,0.0,2649,0,0,0,0,0,7,2012/13,60,0.0,124,7
447,6,14,214,15,0.0,506,20658,65,33,1,0.0,4836,0.0,3080,0,0,0,0,0,8,2013/14,60,0.0,146,11
447,4,8,607,11,0.0,410,20658,64,30,1,0.0,5527,0.0,2585,1,0,0,1,0,9,2014/15,65,0.0,106,6
447,1,5,229,4,0.0,152,20658,57,16,0,0.0,6237,0.0,1062,0,0,0,0,0,10,2015/16,60,0.0,41,3
447,1,5,230,2,167.7,0,20658,47,18,1,52.1,6960,238.6,1065,0,0,0,0,0,11,2016/17,50,113.0,45,2
448,9,23,0,9,0.0,485,18987,62,47,6,0.0,4503,0.0,3050,0,0,0,0,0,7,2012/13,60,0.0,152,8
448,2,10,92,9,0.0,418,18987,58,41,6,0.0,5100,0.0,2569,0,1,0,0,0,8,2013/14,65,0.0,105,6
448,0,0,4,0,0.0,7,18987,56,0,0,0.0,5757,0.0,39,0,0,0,0,0,9,2014/15,60,0.0,1,0
448,6,16,503,3,1050.1,0,18987,55,56,7,212.3,7172,550.2,2548,0,0,0,0,0,11,2016/17,55,538.0,133,2
449,5,25,528,8,0.0,524,45124,66,43,12,0.0,6570,0.0,2927,0,0,0,0,0,10,2015/16,70,0.0,171,5
449,3,5,257,6,233.4,0,45124,71,25,6,105.6,7268,324.4,1439,0,0,0,0,0,11,2016/17,75,505.0,89,1
450,0,5,0,0,0.0,0,18073,43,11,2,0.0,439,0.0,837,0,0,0,0,0,1,2006/07,45,0.0,37,2
450,3,5,0,0,0.0,0,18073,45,37,3,0.0,1256,0.0,2289,0,0,0,0,0,2,2007/08,45,0.0,86,6
450,5,10,0,0,0.0,0,18073,52,36,3,0.0,1929,0.0,2345,0,2,0,1,0,3,2008/09,55,0.0,87,7
450,5,7,0,0,0.0,0,18073,58,38,2,0.0,2551,0.0,2119,0,0,0,1,0,4,2009/10,60,0.0,79,5
450,3,3,0,4,0.0,0,18073,53,44,4,0.0,3226,0.0,2140,0,0,0,0,0,5,2010/11,55,0.0,78,7
450,4,13,0,7,0.0,345,18073,46,36,4,0.0,4485,0.0,2286,0,0,0,0,0,7,2012/13,50,0.0,98,7
450,6,12,198,14,0.0,486,18073,53,48,3,0.0,5172,0.0,3340,0,0,0,1,0,8,2013/14,55,0.0,125,6
450,5,12,483,7,0.0,351,18073,53,31,2,0.0,5898,0.0,2302,1,1,0,0,0,9,2014/15,55,0.0,89,4
450,4,11,716,11,0.0,581,18073,56,48,7,0.0,6588,0.0,3196,0,0,0,1,0,10,2015/16,55,0.0,133,7
450,0,5,389,8,384.8,0,18073,62,40,3,95.9,7302,342.0,2389,0,1,0,0,0,11,2016/17,65,233.0,71,10
451,3,6,377,7,0.0,368,55037,49,38,4,0.0,5904,0.0,2657,0,0,0,0,0,9,2014/15,50,0.0,98,5
451,3,5,558,11,0.0,498,55037,52,45,5,0.0,6591,0.0,3007,0,0,0,1,0,10,2015/16,55,0.0,110,5
451,1,3,438,9,147.4,0,55037,50,46,1,80.5,7303,458.8,2723,0,0,0,0,0,11,2016/17,55,200.0,79,3
452,1,0,204,2,0.0,163,59779,47,17,0,0.0,6594,0.0,1088,0,0,0,0,0,10,2015/16,50,0.0,36,2
